Date,Open,High,Low,Close,Adj Close,Volume,NDXT Open,NDXT High,NDXT Low,NDXT Close,NDXT Adj Close,NDXT Volume
2008-09-23,4.708929,4.85,4.523571,4.53,3.873231,1280364400,916.840027,930.26001,897.849976,900.299988,900.299988,0.0
2008-09-24,4.545357,4.676786,4.469643,4.596786,3.930334,1047015200,903.419983,918.73999,901.840027,908.159973,908.159973,0.0
2008-09-25,4.635714,4.813929,4.59,4.711786,4.028661,1006045600,917.210022,931.059998,909.909973,919.849976,919.849976,0.0
2008-09-26,4.461071,4.635714,4.392857,4.58,3.915982,1126451200,898.080017,912.640015,892.849976,910.52002,910.52002,0.0
2008-09-29,4.272143,4.274286,3.5925,3.759286,3.214257,2622057200,893.469971,896.950012,820.440002,820.440002,820.440002,0.0
2008-09-30,3.866071,4.107143,3.796429,4.059286,3.470762,1626682400,838.380005,876.940002,834.97998,872.630005,872.630005,0.0
2008-10-01,3.997143,4.012857,3.835357,3.897143,3.332128,1296484000,868.030029,872.359985,848.98999,858.359985,858.359985,0.0
2008-10-02,3.8575,3.885357,3.571429,3.575,3.056689,1609364400,843.48999,847.679993,814.059998,814.719971,814.719971,0.0
2008-10-03,3.714286,3.803571,3.380357,3.466786,2.964164,2294398400,824.340027,839.820007,793.299988,794.01001,794.01001,0.0
2008-10-06,3.284286,3.527857,3.126429,3.505,2.996838,2107417200,773.940002,777.349976,725.440002,764.5,764.5,0.0
2008-10-07,3.588571,3.625,3.176786,3.184286,2.722622,1878772000,767.049988,774.340027,713.859985,713.859985,713.859985,0.0
2008-10-08,3.068214,3.440357,3.06,3.206786,2.741859,2207741200,701.669983,745.609985,698.469971,713.48999,713.48999,0.0
2008-10-09,3.333929,3.421429,3.092857,3.169286,2.709796,1617383600,725.440002,735.469971,682.549988,689.450012,689.450012,0.0
2008-10-10,3.060714,3.571429,3.035714,3.457143,2.955919,2219299600,669.580017,709.530029,647.77002,683.719971,683.719971,0.0
2008-10-13,3.733929,3.9475,3.607857,3.937857,3.366939,1539076000,718.940002,769.409973,711.950012,769.409973,769.409973,0.0
2008-10-14,4.152143,4.157143,3.683571,3.717143,3.178224,1980994400,790.539978,791.450012,727.299988,735.450012,735.450012,0.0
2008-10-15,3.708571,3.821429,3.496071,3.498214,2.991036,1584175600,724.099976,725.090027,669.130005,669.130005,669.130005,0.0
2008-10-16,3.563214,3.693929,3.276429,3.638929,3.11135,1980521200,673.219971,704.130005,639.710022,704.130005,704.130005,0.0
2008-10-17,3.557143,3.644286,3.0675,3.478571,2.974241,1762227600,693.640015,731.830017,682.840027,702.080017,702.080017,0.0
2008-10-20,3.563571,3.5725,3.344286,3.515714,3.005999,1549170000,712.159973,726.799988,695.789978,726.799988,726.799988,0.0
2008-10-21,3.4625,3.496429,3.255714,3.2675,2.793771,2193660000,709.799988,719.880005,686.400024,687.039978,687.039978,0.0
2008-10-22,3.4775,3.616071,3.318929,3.459643,2.958057,2248808800,673.119995,681.919983,641.119995,656.349976,656.349976,0.0
2008-10-23,3.446786,3.544643,3.282143,3.508214,2.999586,1675430400,654.700012,659.909973,612.580017,644.789978,644.789978,0.0
2008-10-24,3.226071,3.496429,3.218214,3.442143,2.943094,1590058400,593.77002,642.039978,593.77002,627.330017,627.330017,0.0
2008-10-27,3.395357,3.486786,3.280714,3.288929,2.812093,1208771200,,,,,,
2008-10-28,3.408214,3.589286,3.298929,3.568214,3.050887,1634133200,638.190002,682.799988,618.679993,682.799988,682.799988,0.0
2008-10-29,3.602143,3.912143,3.569286,3.733929,3.192577,1950978400,679.179993,698.690002,665.460022,678.599976,678.599976,0.0
2008-10-30,3.865357,4.006786,3.843214,3.965714,3.390757,1638089600,695.450012,699.820007,675.690002,692.669983,692.669983,0.0
2008-10-31,3.835714,3.956429,3.755,3.8425,3.285407,1659756000,686.559998,704.549988,682.059998,692.98999,692.98999,0.0
2008-11-03,3.783214,3.896429,3.745,3.82,3.266168,1057938000,694.340027,701.400024,686.400024,692.210022,692.210022,0.0
2008-11-04,3.928214,3.9925,3.809643,3.963929,3.38923,1398681200,708.52002,723.590027,698.869995,723.549988,723.549988,0.0
2008-11-05,3.889643,3.918571,3.678214,3.689286,3.154405,1256455200,713.02002,719.950012,686.299988,687.02002,687.02002,0.0
2008-11-06,3.608929,3.670714,3.5,3.539286,3.026153,1319074400,674.289978,684.01001,643.48999,647.48999,647.48999,0.0
2008-11-07,3.544286,3.566071,3.418571,3.508571,2.999892,1095253600,656.640015,668.159973,649.869995,663.409973,663.409973,0.0
2008-11-10,3.5775,3.585714,3.375,3.424286,2.927826,1123822000,678.98999,678.98999,640.789978,646.72998,646.72998,0.0
2008-11-11,3.386071,3.470357,3.295,3.384643,2.893931,1224538000,639.789978,643.400024,621.969971,630.400024,630.400024,0.0
2008-11-12,3.301071,3.33,3.214643,3.218571,2.751936,1178976400,621.340027,623.809998,596.380005,596.380005,596.380005,0.0
2008-11-13,3.209643,3.444286,3.072143,3.444286,2.944927,1854087200,599.609985,636.789978,563.77002,636.789978,636.789978,0.0
2008-11-14,3.348571,3.356786,3.214286,3.222857,2.7556,1405266800,620.849976,635.340027,601.570007,606.840027,606.840027,0.0
2008-11-17,3.16,3.233929,3.116429,3.147857,2.691474,1162526400,594.25,607.200012,586.01001,588.01001,588.01001,0.0
2008-11-18,3.201429,3.249643,3.102143,3.211071,2.745523,1209695200,591.539978,596.73999,566.820007,587.659973,587.659973,0.0
2008-11-19,3.194286,3.270714,3.078929,3.081786,2.634983,1171900800,584.700012,592.75,546.859985,546.859985,546.859985,0.0
2008-11-20,3.044286,3.0875,2.857143,2.874643,2.457871,1716814400,541.51001,566.630005,525.650024,525.919983,525.919983,0.0
2008-11-21,2.926071,3.004286,2.826429,2.949286,2.521693,1569271200,535.960022,552.580017,516.219971,552.580017,552.580017,0.0
2008-11-24,3.043214,3.385357,3.03,3.319643,2.838354,1442257600,562.530029,592.330017,555.590027,589.070007,589.070007,0.0
2008-11-25,3.379643,3.3825,3.148571,3.242857,2.7727,1235292800,592.48999,592.48999,567.349976,579.700012,579.700012,0.0
2008-11-26,3.211429,3.401786,3.208929,3.392857,2.900953,899836000,572.640015,613.650024,572.640015,612.76001,612.76001,0.0
2008-11-28,3.382143,3.384286,3.280714,3.309643,2.829804,297774400,608.0,610.190002,601.200012,610.190002,610.190002,0.0
2008-12-01,3.260714,3.295357,3.175714,3.176071,2.715598,923767600,594.299988,594.299988,558.179993,558.179993,558.179993,0.0
2008-12-02,3.215357,3.308929,3.089286,3.3025,2.823697,1148722400,567.090027,579.0,555.369995,577.169983,577.169983,0.0
2008-12-03,3.192857,3.436786,3.171429,3.425,2.928437,1338680000,563.900024,599.51001,562.349976,599.51001,599.51001,0.0
2008-12-04,3.3725,3.400357,3.180714,3.264643,2.791328,1091370000,584.799988,594.659973,558.210022,567.630005,567.630005,0.0
2008-12-05,3.226786,3.374643,3.173571,3.357143,2.870418,1043795200,560.75,598.0,550.590027,597.169983,597.169983,0.0
2008-12-08,3.474286,3.6,3.421429,3.561429,3.045086,1185142000,608.25,627.809998,603.51001,621.76001,621.76001,0.0
2008-12-09,3.501429,3.7,3.471786,3.573571,3.055467,1203496000,610.359985,652.119995,608.72998,629.659973,629.659973,0.0
2008-12-10,3.495357,3.553214,3.446429,3.5075,2.998975,938047600,638.0,651.090027,628.969971,639.400024,639.400024,0.0
2008-12-11,3.476786,3.615714,3.386786,3.392857,2.900953,1040617200,633.72998,643.590027,612.869995,616.619995,616.619995,0.0
2008-12-12,3.314286,3.535714,3.304643,3.509643,3.000808,1041174400,606.630005,637.559998,604.299988,635.559998,635.559998,0.0
2008-12-15,3.428214,3.436071,3.321429,3.383929,2.893321,891758000,635.01001,635.01001,612.609985,622.140015,622.140015,0.0
2008-12-16,3.356429,3.445714,3.3125,3.408214,2.914084,1093506400,630.25,658.98999,628.919983,657.419983,657.419983,0.0
2008-12-17,3.251071,3.253571,3.143571,3.184286,2.722622,1293860400,650.0,664.710022,642.169983,654.539978,654.539978,0.0
2008-12-18,3.189643,3.243929,3.158571,3.193929,2.730867,857416000,651.159973,656.23999,623.429993,630.690002,630.690002,0.0
2008-12-19,3.212143,3.247857,3.171429,3.214286,2.748272,801920000,640.039978,650.169983,637.659973,640.75,640.75,0.0
2008-12-22,3.215,3.215357,3.024643,3.062143,2.618188,844740400,637.51001,640.099976,610.969971,622.590027,622.590027,0.0
2008-12-23,3.1025,3.138214,3.067857,3.085,2.63773,635031600,625.890015,629.840027,611.47998,616.090027,616.090027,0.0
2008-12-24,3.076429,3.080357,3.019643,3.037143,2.596812,271334000,617.700012,618.359985,613.539978,616.26001,616.26001,0.0
2008-12-26,3.094286,3.122143,3.044286,3.064643,2.620325,308324800,616.02002,616.619995,609.809998,613.719971,613.719971,0.0
2008-12-29,3.09,3.129286,3.038214,3.093214,2.644753,686000000,615.619995,616.659973,600.349976,609.289978,609.289978,0.0
2008-12-30,3.122143,3.144643,3.025714,3.081786,2.634983,967601600,613.390015,627.609985,612.200012,627.380005,627.380005,0.0
2008-12-31,3.070357,3.133571,3.047857,3.048214,2.606278,607541200,626.390015,639.849976,625.27002,633.5,633.5,0.0
2009-01-02,3.067143,3.251429,3.041429,3.241071,2.771173,746015200,633.73999,665.849976,631.969971,664.190002,664.190002,0.0
2009-01-05,3.3275,3.435,3.311071,3.377857,2.888128,1181608400,658.140015,672.940002,654.599976,665.950012,665.950012,0.0
2009-01-06,3.426786,3.470357,3.299643,3.322143,2.840491,1289310400,671.210022,694.5,670.080017,687.130005,687.130005,0.0
2009-01-07,3.278929,3.303571,3.223571,3.250357,2.779113,753048800,670.919983,673.98999,657.27002,662.73999,662.73999,0.0
2009-01-08,3.229643,3.326786,3.215714,3.310714,2.830719,673500800,657.210022,665.369995,648.539978,665.099976,665.099976,0.0
2009-01-09,3.328929,3.335,3.219286,3.235,2.765983,546845600,665.080017,665.400024,642.130005,649.27002,649.27002,0.0
2009-01-12,3.230714,3.249643,3.126786,3.166429,2.707353,617716400,646.76001,647.289978,622.97998,630.130005,630.130005,0.0
2009-01-13,3.151429,3.205,3.083929,3.1325,2.678344,798397600,629.179993,642.380005,620.140015,630.059998,630.059998,0.0
2009-01-14,3.08,3.116071,3.025714,3.0475,2.605667,1021664000,620.049988,623.72998,605.0,608.5,608.5,0.0
2009-01-15,2.8775,3.004286,2.858929,2.977857,2.546122,1831634000,608.76001,623.73999,595.450012,617.02002,617.02002,0.0
2009-01-16,3.010714,3.013571,2.871429,2.940357,2.514058,1047625600,627.640015,632.030029,607.859985,627.710022,627.710022,0.0
2009-01-20,2.926071,2.928571,2.792857,2.792857,2.387943,919914800,626.23999,626.23999,588.380005,588.380005,588.380005,0.0
2009-01-21,2.835357,2.96,2.8325,2.958214,2.529326,1089270000,599.419983,614.77002,589.440002,614.400024,614.400024,0.0
2009-01-22,3.144286,3.214286,3.065,3.155714,2.698192,1409528400,597.059998,609.190002,585.630005,597.76001,597.76001,0.0
2009-01-23,3.100714,3.209643,3.089286,3.155714,2.698192,763770000,587.099976,621.419983,585.76001,612.690002,612.690002,0.0
2009-01-26,3.173571,3.248929,3.153571,3.201429,2.737278,692238400,612.309998,629.190002,610.049988,618.159973,618.159973,0.0
2009-01-27,3.221071,3.269643,3.205,3.240357,2.770563,618038400,620.22998,637.340027,620.22998,632.72998,632.72998,0.0
2009-01-28,3.29,3.392857,3.267857,3.364286,2.876524,861406000,645.030029,663.880005,643.659973,658.119995,658.119995,0.0
2009-01-29,3.324643,3.369286,3.307143,3.321429,2.839881,592729200,646.799988,647.0,631.940002,634.390015,634.390015,0.0
2009-01-30,3.307143,3.343571,3.214643,3.218929,2.752242,651478800,636.409973,640.820007,615.080017,617.809998,617.809998,0.0
2009-02-02,3.182143,3.285714,3.175,3.268214,2.794382,558247200,609.23999,629.47998,608.98999,625.159973,625.159973,0.0
2009-02-03,3.282857,3.335,3.224286,3.320714,2.83927,599309200,626.059998,636.349976,614.099976,634.77002,634.77002,0.0
2009-02-04,3.329286,3.4375,3.325,3.341071,2.856676,808421600,635.400024,655.140015,633.919983,638.73999,638.73999,0.0
2009-02-05,3.313214,3.473214,3.307857,3.445,2.945538,749246400,629.559998,664.390015,629.169983,659.72998,659.72998,0.0
2009-02-06,3.465,3.571429,3.464286,3.561429,3.045086,687209600,658.780029,683.039978,657.780029,680.880005,680.880005,0.0
2009-02-09,3.571429,3.678571,3.553571,3.661071,3.130282,715010800,680.48999,686.340027,674.130005,682.280029,682.280029,0.0
2009-02-10,3.618929,3.661071,3.466429,3.493929,2.987372,849060800,676.48999,686.570007,645.880005,648.650024,648.650024,0.0
2009-02-11,3.441786,3.511071,3.420357,3.457857,2.95653,674973600,650.099976,654.609985,634.090027,645.440002,645.440002,0.0
2009-02-12,3.4225,3.5625,3.4225,3.545357,3.031344,817188400,636.599976,656.809998,630.52002,655.830017,655.830017,0.0
2009-02-13,3.535357,3.569286,3.504286,3.541429,3.027985,608977600,654.450012,661.02002,649.440002,654.5,654.5,0.0
2009-02-17,3.459643,3.465714,3.367143,3.376071,2.886602,678238400,631.039978,633.679993,621.049988,622.179993,622.179993,0.0
2009-02-18,3.394643,3.423214,3.311429,3.370357,2.881715,684779200,625.72998,635.580017,615.070007,623.940002,623.940002,0.0
2009-02-19,3.334643,3.366071,3.218214,3.237143,2.767815,922804400,628.669983,630.929993,604.349976,604.869995,604.869995,0.0
2009-02-20,3.192857,3.3,3.178571,3.257143,2.784916,750316000,598.070007,614.530029,596.530029,608.460022,608.460022,0.0
2009-02-23,3.273214,3.285714,3.089643,3.105357,2.655136,786982000,612.159973,612.159973,581.369995,582.679993,582.679993,0.0
2009-02-24,3.123214,3.246071,3.107143,3.223214,2.755905,807105600,590.0,612.659973,587.799988,609.669983,609.669983,0.0
2009-02-25,3.209286,3.318571,3.1875,3.255714,2.783694,833053200,604.830017,626.840027,596.77002,614.460022,614.460022,0.0
2009-02-26,3.285714,3.318571,3.177143,3.185357,2.723537,629868400,618.679993,629.02002,602.609985,603.570007,603.570007,0.0
2009-02-27,3.140357,3.260714,3.131071,3.189643,2.727201,706658400,597.5,615.23999,595.900024,603.549988,603.549988,0.0
2009-03-02,3.147143,3.257143,3.131071,3.140714,2.685367,770929600,593.200012,604.0,575.109985,576.349976,576.349976,0.0
2009-03-03,3.176071,3.240714,3.138571,3.156071,2.698497,724340400,586.909973,594.349976,576.02002,583.609985,583.609985,0.0
2009-03-04,3.220714,3.313214,3.194643,3.256071,2.784,741403600,593.619995,612.099976,593.619995,603.890015,603.890015,0.0
2009-03-05,3.230714,3.281071,3.158929,3.172857,2.71285,706899200,595.5,605.340027,584.700012,585.119995,585.119995,0.0
2009-03-06,3.155,3.157143,2.940357,3.046429,2.604752,1011147200,594.460022,599.780029,571.22998,582.390015,582.390015,0.0
2009-03-09,3.006429,3.128571,2.948929,2.968214,2.537876,698297600,578.960022,596.919983,566.669983,568.169983,568.169983,0.0
2009-03-10,3.031071,3.184643,3.012857,3.165357,2.706437,844258800,578.320007,610.52002,578.320007,610.52002,610.52002,0.0
2009-03-11,3.2075,3.359643,3.199286,3.31,2.83011,846372800,614.880005,627.929993,607.130005,623.26001,623.26001,0.0
2009-03-12,3.317857,3.449286,3.285714,3.441071,2.942178,768457200,621.890015,644.380005,617.130005,643.380005,643.380005,0.0
2009-03-13,3.439286,3.471429,3.393214,3.426071,2.929352,601168400,641.650024,649.25,635.97998,646.72998,646.72998,0.0
2009-03-16,3.4475,3.478214,3.363571,3.407857,2.913779,797244000,651.22998,651.359985,629.539978,630.679993,630.679993,0.0
2009-03-17,3.401429,3.560357,3.395357,3.559286,3.043253,786646000,633.340027,656.969971,629.140015,656.969971,656.969971,0.0
2009-03-18,3.568214,3.695714,3.561429,3.625714,3.10005,796037200,665.380005,695.590027,664.309998,687.22998,687.22998,0.0
2009-03-19,3.6375,3.685714,3.580357,3.629286,3.103105,500180800,694.349976,695.25,682.940002,686.400024,686.400024,0.0
2009-03-20,3.646071,3.6825,3.591786,3.628214,3.102188,695587200,687.02002,693.409973,659.950012,666.75,666.75,0.0
2009-03-23,3.668214,3.862857,3.633929,3.845,3.287544,666397200,682.900024,709.380005,678.929993,709.380005,709.380005,0.0
2009-03-24,3.798571,3.908571,3.763929,3.803571,3.252121,640612000,700.25,706.299988,692.48999,695.030029,695.030029,0.0
2009-03-25,3.842143,3.87,3.709286,3.803214,3.251817,646618000,701.580017,713.869995,681.130005,698.080017,698.080017,0.0
2009-03-26,3.851071,3.927857,3.842143,3.923929,3.35503,616252000,710.25,728.76001,706.359985,728.76001,728.76001,0.0
2009-03-27,3.865357,3.876071,3.8,3.816071,3.262809,492872800,713.900024,716.880005,703.26001,704.919983,704.919983,0.0
2009-03-30,3.7325,3.750357,3.664643,3.731786,3.190744,502796000,692.070007,692.109985,673.080017,682.299988,682.299988,0.0
2009-03-31,3.766071,3.8375,3.75,3.754286,3.209982,570080000,689.820007,705.869995,688.619995,692.710022,692.710022,0.0
2009-04-01,3.7175,3.892857,3.710357,3.881786,3.318997,589372000,682.599976,708.820007,679.549988,707.700012,707.700012,0.0
2009-04-02,3.933571,4.098214,3.920714,4.025357,3.441752,812366800,722.440002,747.590027,721.109985,734.539978,734.539978,0.0
2009-04-03,4.078214,4.1475,4.054286,4.1425,3.541912,636241200,738.960022,751.460022,730.97998,751.460022,751.460022,0.0
2009-04-06,4.105,4.241071,4.045714,4.230357,3.617031,658064400,736.030029,741.950012,725.710022,740.789978,740.789978,0.0
2009-04-07,4.161786,4.166786,4.078214,4.107143,3.511681,536580800,729.109985,730.059998,713.01001,717.400024,717.400024,0.0
2009-04-08,4.1225,4.171071,4.092143,4.154286,3.551988,455630000,726.400024,743.48999,721.47998,739.200012,739.200012,0.0
2009-04-09,4.229286,4.285714,4.212857,4.270357,3.651233,530756800,753.140015,768.340027,751.570007,766.650024,766.650024,0.0
2009-04-13,4.286071,4.320714,4.25,4.293571,3.671081,389236400,759.440002,764.679993,747.909973,759.609985,759.609985,0.0
2009-04-14,4.270357,4.291786,4.1875,4.225357,3.612756,454622000,754.460022,765.51001,746.679993,755.640015,755.640015,0.0
2009-04-15,4.185714,4.223214,4.134286,4.201429,3.592297,412882400,746.059998,748.539978,734.380005,747.809998,747.809998,0.0
2009-04-16,4.256786,4.398214,4.2425,4.3375,3.70864,593446000,760.359985,776.390015,750.619995,773.390015,773.390015,0.0
2009-04-17,4.327857,4.4375,4.294643,4.407857,3.768796,497495600,769.320007,779.890015,762.669983,776.369995,776.369995,0.0
2009-04-20,4.3475,4.3925,4.255714,4.303571,3.679631,466466000,765.309998,765.599976,747.609985,749.599976,749.599976,0.0
2009-04-21,4.246071,4.362143,4.235714,4.348571,3.718106,470685600,746.530029,763.02002,746.090027,759.929993,759.929993,0.0
2009-04-22,4.379643,4.476786,4.328571,4.339643,3.710473,938767200,751.47998,789.130005,747.0,771.460022,771.460022,0.0
2009-04-23,4.522143,4.542857,4.411071,4.478571,3.829257,945156800,768.159973,769.849976,751.109985,767.280029,767.280029,0.0
2009-04-24,4.451429,4.469286,4.391786,4.425,3.783455,540764000,774.340027,791.98999,766.289978,789.679993,789.679993,0.0
2009-04-27,4.389286,4.464286,4.380714,4.454643,3.808799,480690000,776.880005,793.440002,774.299988,780.090027,780.090027,0.0
2009-04-28,4.405357,4.5075,4.402143,4.425,3.783455,455856800,774.73999,780.169983,767.940002,772.140015,772.140015,0.0
2009-04-29,4.458929,4.530357,4.4225,4.469286,3.821319,458110800,777.98999,797.200012,776.26001,786.969971,786.969971,0.0
2009-04-30,4.507857,4.535714,4.461429,4.493929,3.84239,498489600,798.340027,817.25,795.940002,805.859985,805.859985,0.0
2009-05-01,4.492857,4.569643,4.492857,4.544286,3.885445,397516000,807.919983,818.030029,800.820007,812.789978,812.789978,0.0
2009-05-04,4.58,4.723214,4.56,4.716786,4.032937,609358400,821.429993,837.390015,819.440002,837.210022,837.210022,0.0
2009-05-05,4.705357,4.745,4.682857,4.739643,4.05248,398255200,834.599976,835.52002,820.960022,829.890015,829.890015,0.0
2009-05-06,4.761786,4.767857,4.650714,4.732143,4.046068,473538800,836.75,838.059998,813.400024,831.119995,831.119995,0.0
2009-05-07,4.726071,4.728214,4.567857,4.609286,3.941023,531776000,833.51001,833.76001,786.799988,794.330017,794.330017,0.0
2009-05-08,4.608571,4.686786,4.509286,4.613929,3.944992,467964000,802.530029,803.080017,779.390015,790.929993,790.929993,0.0
2009-05-11,4.548929,4.677143,4.54,4.6275,3.956596,404658800,778.880005,799.97998,774.049988,790.880005,790.880005,0.0
2009-05-12,4.627143,4.6325,4.401786,4.443571,3.799333,609481600,795.51001,795.669983,769.799988,781.320007,781.320007,0.0
2009-05-13,4.400357,4.429286,4.263571,4.2675,3.648788,595971600,772.190002,774.530029,757.179993,758.719971,758.719971,0.0
2009-05-14,4.277857,4.411786,4.275,4.391071,3.754444,447826400,765.080017,778.890015,762.73999,773.809998,773.809998,0.0
2009-05-15,4.368571,4.450714,4.343214,4.372143,3.73826,367567200,771.619995,784.890015,768.380005,773.369995,773.369995,0.0
2009-05-18,4.418929,4.525,4.341786,4.523214,3.867429,458841600,783.460022,796.799988,778.820007,796.799988,796.799988,0.0
2009-05-19,4.529286,4.618214,4.490714,4.551786,3.891859,372422400,793.320007,814.669983,788.950012,805.309998,805.309998,0.0
2009-05-20,4.558214,4.614643,4.475,4.495357,3.84361,388584000,808.469971,822.919983,798.460022,801.630005,801.630005,0.0
2009-05-21,4.469643,4.527857,4.388929,4.435,3.792005,407946000,793.559998,802.530029,783.200012,792.159973,792.159973,0.0
2009-05-22,4.430357,4.435,4.348214,4.375,3.740704,297998400,796.73999,803.890015,785.76001,794.5,794.5,0.0
2009-05-26,4.455714,4.6725,4.448214,4.670714,3.993544,636927200,786.289978,825.080017,785.950012,824.590027,824.590027,0.0
2009-05-27,4.706429,4.820714,4.675357,4.751786,4.062862,646422000,821.390015,836.789978,817.48999,818.599976,818.599976,0.0
2009-05-28,4.766071,4.835357,4.715357,4.823929,4.124544,487552800,826.25,833.280029,810.450012,831.369995,831.369995,0.0
2009-05-29,4.835357,4.853571,4.780357,4.850357,4.147141,456534400,832.349976,839.22998,824.820007,839.22998,839.22998,0.0
2009-06-01,4.873929,4.999643,4.857143,4.976786,4.255241,452499600,849.549988,875.869995,848.609985,872.51001,872.51001,0.0
2009-06-02,4.963929,5.047857,4.941071,4.981786,4.259516,456223600,866.099976,873.469971,853.5,858.76001,858.76001,0.0
2009-06-03,5.0,5.039643,4.966786,5.033929,4.304099,565199600,851.690002,852.830017,837.849976,848.469971,848.469971,0.0
2009-06-04,5.004643,5.149286,5.001429,5.133571,4.389294,550634000,849.559998,863.76001,848.869995,863.030029,863.030029,0.0
2009-06-05,5.189643,5.228571,5.114643,5.166786,4.417696,632716000,868.070007,869.419983,851.390015,860.900024,860.900024,0.0
2009-06-08,5.136429,5.151071,4.979643,5.1375,4.392653,931652400,854.409973,861.530029,841.190002,855.059998,855.059998,0.0
2009-06-09,5.136071,5.162857,5.019643,5.097143,4.358149,676964400,864.419983,880.809998,864.150024,875.390015,875.390015,0.0
2009-06-10,5.081429,5.083929,4.939286,5.008929,4.282724,688623600,881.570007,881.659973,862.159973,874.5,874.5,0.0
2009-06-11,4.983929,5.055714,4.948214,4.998214,4.273563,524823600,874.080017,884.880005,872.570007,876.179993,876.179993,0.0
2009-06-12,4.9575,4.967857,4.858571,4.891786,4.182565,563085600,872.409973,872.869995,857.789978,871.919983,871.919983,0.0
2009-06-15,4.8575,4.890357,4.8175,4.860357,4.155692,539750400,861.280029,863.460022,843.780029,853.859985,853.859985,0.0
2009-06-16,4.880714,4.945357,4.860714,4.869643,4.163632,514805200,858.47998,860.549988,839.830017,840.090027,840.090027,0.0
2009-06-17,4.881071,4.908929,4.804643,4.842143,4.14012,571412800,844.419983,852.679993,831.700012,844.590027,844.590027,0.0
2009-06-18,4.861071,4.928571,4.8425,4.852857,4.149281,427680400,843.919983,845.409973,831.809998,835.409973,835.409973,0.0
2009-06-19,4.931071,4.982143,4.889286,4.981429,4.259211,721856800,842.48999,851.719971,840.700012,846.030029,846.030029,0.0
2009-06-22,5.023929,5.055714,4.868929,4.906071,4.19478,634914000,835.539978,839.23999,815.75,815.890015,815.890015,0.0
2009-06-23,4.871429,4.891071,4.745714,4.786071,4.092176,706532400,818.01001,820.349976,806.289978,816.429993,816.429993,0.0
2009-06-24,4.836429,4.910714,4.816429,4.865,4.159661,485525600,823.340027,840.02002,822.840027,832.849976,832.849976,0.0
2009-06-25,4.848214,5.007143,4.828929,4.995,4.270816,589447600,827.909973,847.619995,824.330017,846.570007,846.570007,0.0
2009-06-26,4.9925,5.127143,4.990714,5.087143,4.349599,439384400,843.130005,853.200012,842.01001,849.22998,849.22998,0.0
2009-06-29,5.123571,5.141071,5.055,5.070357,4.335246,567616000,851.059998,856.549988,843.390015,851.130005,851.130005,0.0
2009-06-30,5.092143,5.135714,5.064286,5.086786,4.349293,434224000,851.030029,857.5,841.460022,848.27002,848.27002,0.0
2009-07-01,5.125,5.166429,5.09,5.101071,4.361508,414178800,851.780029,864.630005,851.039978,854.26001,854.26001,0.0
2009-07-02,5.044643,5.101071,4.9925,5.000714,4.275699,370479200,843.700012,844.320007,834.130005,839.25,839.25,0.0
2009-07-06,4.953571,4.963929,4.866071,4.950357,4.232644,498688400,835.200012,840.450012,825.320007,835.090027,835.090027,0.0
2009-07-07,4.945714,4.988571,4.827857,4.835714,4.134622,461596800,836.469971,839.940002,812.25,812.880005,812.880005,0.0
2009-07-08,4.854286,4.93,4.800714,4.900714,4.190197,575929200,815.01001,815.47998,799.799988,809.190002,809.190002,0.0
2009-07-09,4.92,4.928214,4.854643,4.87,4.163938,343025200,816.01001,825.869995,812.130005,820.390015,820.390015,0.0
2009-07-10,4.869286,4.963214,4.868571,4.947143,4.229896,445275600,818.159973,831.26001,816.27002,826.73999,826.73999,0.0
2009-07-13,4.983571,5.083571,4.911786,5.083571,4.346545,483501200,828.849976,842.659973,812.840027,842.659973,842.659973,0.0
2009-07-14,5.0725,5.113571,5.041429,5.081071,4.344407,347247600,841.460022,851.23999,839.140015,849.059998,849.059998,0.0
2009-07-15,5.18,5.25,5.154286,5.245714,4.48518,485587200,866.460022,884.73999,865.169983,884.530029,884.530029,0.0
2009-07-16,5.205714,5.286429,5.198929,5.268571,4.504722,393570800,880.150024,899.400024,879.109985,897.549988,897.549988,0.0
2009-07-17,5.324286,5.429286,5.308214,5.419643,4.633892,602154000,895.289978,904.390015,889.690002,904.27002,904.27002,0.0
2009-07-20,5.473929,5.537143,5.388929,5.461071,4.669314,735526400,909.059998,916.72998,904.859985,916.219971,916.219971,0.0
2009-07-21,5.474643,5.479643,5.348214,5.411071,4.626562,874781600,917.130005,921.210022,903.960022,921.210022,921.210022,0.0
2009-07-22,5.635357,5.668929,5.575357,5.597857,4.786268,874104000,917.150024,936.5,915.02002,932.72998,932.72998,0.0
2009-07-23,5.593929,5.658571,5.555714,5.636429,4.819248,526962800,925.690002,955.179993,925.179993,951.460022,951.460022,0.0
2009-07-24,5.605357,5.714286,5.589286,5.713929,4.885512,438362400,937.52002,952.150024,933.22998,951.570007,951.570007,0.0
2009-07-27,5.720357,5.745714,5.616429,5.717857,4.88887,433311200,950.809998,955.450012,940.840027,953.280029,953.280029,0.0
2009-07-28,5.674286,5.717857,5.628571,5.714286,4.885817,363554800,950.919983,960.880005,944.049988,957.280029,957.280029,0.0
2009-07-29,5.675,5.730357,5.651786,5.715357,4.886733,382158000,949.909973,951.409973,939.809998,949.210022,949.210022,0.0
2009-07-30,5.775,5.882857,5.767857,5.813929,4.971014,469604800,952.580017,960.419983,941.0,943.590027,943.590027,0.0
